12172,0,Krna saya sangat menyukai hp ini
12177,0,Why don't microsoft use the default series 30 os Made by Nokia
12194,0,Because this is very good and friendly user phone 
12195,0,Because i like it
12207,0,I am using this mobile
12207,1, But java apps not supported
12243,0,Karena ini saya poenya
12245,0,Karna hendfon hal yg bersipat frivasi(pribadi)dan bisa mengakibatkan hal2 yg kurang baik ato yg tdk kta inginkan
12247,0,I m comfortable with nokia
12254,0,"It doesn't download, it doesn't do whatsapp, it's not qaulify for it's grade nokia 215"
12259,0,Perfect phone for me
12290,0,It is a good phone
12306,0,Tampilan menu dan pengaturan sangat kurang praktis seperti hp nokia lainnya
12333,0, But many features
12333,1, But extremely sad this phone cant install operamini 7
12353,0,It does not support jar apps and memo
12356,0,Games are not like
12367,0,Because This model has screening option
12371,0,Ecxellent and user friendly
12380,0,Karna bukan milik umum
12427,0,Not comphertable like privious virson of nokia
12440,0,Not update don worry
12440,1,Symbian v3 begin (n_n) hore
12442,0,Downloding java versios not sapporting this phone
12445,0,Because opera is not working
12449,0,This is a great phon but there are some problems to like internet fb and many more online things are doing properly so
12449,1,but at low cost this cosu this can be a excellent phone
12461,0,Can\'t listen music via bluetooth on md-12 device or on my car
12461,1," Please if it possible fix it, and then it will best phone for me"
12461,2," Thanks a lot!"""
12470,0,The not at all supporting for java
12479,0,I cant browse the internet and cant zoom picture
12485,0,It is nice and simple but lacks some basic functionality
12485,1," It also has some pitfalls like voice quality, bad display and strange sound when tapping the screen"
12487,0,"Longer batt life,easy2use,can do all i do on a smart fone:surf,chat,etc, has memory card!, grandpa n ma can use wtout much ado, usb charger,simple n sharp"
12508,0,I can\'t get my contacts from my old nokia c202
12529,0,This phones function is very well
12531,0,If i download it will not show(open)some if i receive something like video it will not open
12555,0,Because only the whatsapp is not installed by microsoft and it's also not supported
12640,0,So much amazing featurs and battery saving
12656,0,jar files don't running
12656,1, OVI store not there fr mr apps
12665,0,"The first day i bought it the very few people who saw it liked it and went to buy their own same week,and it has a very durable battery,very stylish"
12689,0,S?? du?ng pin t??t
12690,0,Its easy to use
12695,0,Bez this phone not user friendly
12708,0,Co vai cai thi cung duoc nhung co vai cai khong duoc chanh han nhu nhieu ung dung khong mo duoc
12709,0,jer nema mogucnosti za biljeske
12735,0,"It runs battery so quick,no active call recording,no where to make note e"
12747,0,Because there is know whatsapp on the phone
12765,0,Your internet service is poor and your mobile failed to connect the internet
12771,0,Coba produknya d tambah fitur anti virus
12795,0, Khong gui sdt trong danh ba cho ng khac dc
12804,0, For music lover
12804,1, But this must be a 3G phone
12804,2, And it would be cool if the screen is amoled
12811,0,Karena ini sangat membantu
12815,0,It is a good phone
12849,0,"While using internet,phone does not recive any call"
12866,0,no savimmg very impractical
12868,0,Apps are not installing
12871,0,Not at all likely
12910,0, Gia? h??p ly?
12940,0,Clarity in conversation is nt enough
12940,1, Dificult for ear after 3 or 4 minutes
12945,0,"No scientific calculater,No device memory,keypad lock option not upgrade , Like-NOKIA is Excellence NOKIA114 best compare to NOKIA-215"
12975,0,Sagat mungkin dan tdak mungkin
12982,0,Nokia phone the best
12985,0,"0ver all phone is is great but 2 things are bad, 1"
12985,1, 3G Connectivity and 2
12985,2," Mark all files system, h0pe next ph0ne of this series is better from this, one more thing is whatsapp application is not installed"
13027,0,The phone doesn't have a regional voice time alert or alarm
13027,1, The phone restarts when you want to open the game app
13027,2, I haven't been able to download
13041,0,Please tell us about screen lock
13057,0,Madharchood nokia nokia x not work live wallpaper
13060,0,Becoz i c0uld'nt download whatsapp
13072,0,I hate this phone i regret buying this phone the version is too low very low
13091,0,Pelayanan dari ponsel ini sangat baik dan mudah dibawa kemana saja
13122,0,Fb Application is not running
13123,0,Inadequate options in the option navigation nd space
13123,1, But a portable nice phone
13160,0,You are good for make small phone
13160,1, But you setup 5apps on this phone will good THan this
13160,2,listen voice in messenger 5
13187,0,It can't support video of youtube
13203,0,Its easy to use soft keypad nice shape
13231,0,Becos of its easy functioning and nokia brand
13251,0,T?j thi?ch do?ng sa?n ph??m na?y
13272,0,"Can't download applications, can't watch most of my vidoes, no wifi connection, cant zoom pictures"
13274,0,Vi khong xoa duoc nhung cai ngoai menu de lay dung luong tai game
13275,0,Because touch is not upto my satisfaction and big size
13322,0,Vj vao mang cham
13333,0,Phone and massage not acceptable
13341,0,Because opera doesn't work properly
13343,0,Because nokia's phones were extremely best specially C-5 and E-52 in those phones we can minimize and maximize from any folder and from browser also and we can tick max # in messages for adding for sending to max people and by pressing # button for ticking and many more nokia's OS was awesome
13347,0,"Iske price or fetures match krte h, 220 se khafi achha hai , ek phone or lonch kro , x2"
13361,0,This phone is really good
13364,0,The phone is just awsome
13402,0,Games vata not nisa
13408,0,All app is nt running finally
13413,0,Its a simple and good phone
13440,0,"In dis phn n0t copy,cut,paste option"
13440,1, And i dont snd vcard
13466,0,This phone did not accept games and mp4 videos
13466,1,then this mobile was connecting internet slowly
13472,0,It did not support downloaded apps and games
13493,0,This phone has no watsapp
13534,0,because i like the phone
13572,0,This phone is awesome
13631,0,I like it bcoz battery is too lasting
13633,0,Am not able browse the internet
13633,1, Opera mini is not working
13653,0,Poor perfomance and storage memory
13653,1, Far better is nokia c1
13655,0,I love d phone
13656,0,"It can not open what-sap and the music have no option like (make, select to send"
13662,0,Kerana sesuai digunakan pada bila-bila masa
13694,0,Because i like this ponsel
13694,1,it simple and easy
13698,0,Internet is not working properly
13714,0,This mobile is good
13721,0,I always had a good openion that nokia produces a good product
13721,1,but this nokia 215 sucks! Bcz this phone dose not have any new apps in the app store
13721,2,no updates and not even whatsapp
13721,3,and worst customer service
13721,4,why im saying this because i had sent a feedback but they did't get back to me with a reply
13758,0,Because l dnt like the phone
13760,0,"I have brought this model just before some days,but now it's music player,camera,voice recording is not working"
13772,0,"We can't download HOLY BOOKS, GAMES e"
13772,1," And, the Phones, especially, Nokia software-phone are sold for high amount"
13772,2, Makers of nokia before you injected a space where You can use YAHOO MESSANGER in all kind of their Phones
13772,3," Even, ones sold for least amount but yours are irreverse is the case because you wants to maximized over gain at all cost, which isn't good"
13772,4," Instead, of fame, awareness before any other things"
13772,5," Phone's battery are substandard in nature, 3 hours after recharged, Users loose bar"
13772,6," Infact, every about you are usenless, unless, you improve"""
13777,0,[PHONE/IMEI NUMBER REMOVED] k
13792,0,The phone fast in internet
13795,0,Yeh Mera pasandeda hai
13804,0,Because i so like the features on the phone
13815,0,It is a nice fone
13832,0,I like this mobile function
13855,0,Because you didn't add whatsapp on that phone and i wish you add it soon at opera store
13864,0,Bcz we easly conect our family membrs frnds colegue
13871,0,"But, please create a 'Uc Browser' for me and send me"
13879,0,I means it is fine
13890,0,-3 marks because of the following disadvantages:1
13890,1, Cannot choose which memory location to use for storing messages
13890,2," The phone memory can store up to about 150 messages which fills within one month, everytime one need to delete important messages to be replaced by new SMS"
13890,3," If this phone support a voice recorder app and an FM Radio recorder app, then why there is no voice call recorder app? 5"
13890,4,6 This phone is not able to open almost any downloaded games and apps in vxp format
13890,5, When open it say:&quot;Can't open this app at the moment&quot;
13890,6," It only supports purchased games and apps which are provided by gameloft in the main menu named: Apps"""
13899,0, But unlike old nokia mp4 videos can't be played
13959,0,Good but my &quot;app and game&quot; is a trap !
13965,0,No copy paste mark mark all option worst mobile ever for me please make s40 os for 215
14012,0,Rubbish phone i ever used no java support only vxp files supporting this dumb format doesnt support other application
14012,1,if u all like gameloft for dumb games this phone is good for them 50 rupees for a cheap game 
14012,2,and nxt problem is in filemanger i dnt see &quot;sort&quot;option 
14012,3,atleast please add a good browser
14057,0,Madharchood nokia fix nokia x wifi problem
14068,0,This is too slow
14113,0,"Jest lekki,latwy w obsludze i jestem z niego bardzo zadowolona"
14119,0,I give the score because the phone is portable and has internet access
14142,0,Why i can't buy or purchase phone games?
14160,0,"Nhung nghe nho qua,ko co hop thu den,di,gop chung lai rat kho,va ko hien thi thu chi co ngay thang ko"
14181,0,Facile utilizzo e funziona con tutti i bluethoot
14208,0,This phone is very nice
14208,1," but it's not have a os/platfrom, so i can't download any apps"
14208,2, And some types of photos are dosn't work
14257,0,Madharchood nokia fix nokia x problem
14272,0,No wasapp on an 8000 naira
14326,0,Becouse battary dishcharging is too fast nd internal memory is a small nd whataap messanger shoud be all device in that time
14341,0,"Alasan saya karna ponsel ini ,enak di gunakan"
14357,0,Karena ponsel ini memang berkualitas
14370,0,Because it is soft to touch and easier to make a message or calls
14382,0,Because i luv dis phone very very much
14384,0,Because the phone don't have java
14394,0,"Because,all the apps aren't worked proparly"
14398,0,There isn't a good camera quality
14402,0,Its decent but memory is terrible and needs a few peaks such as wifi and internet in general
14505,0,Because some apps are not supported
14528,0,Vi toi khong biet duoc he dieu hanh
14560,0,It cant download music
14561,0,Many option in Nokia110 are missing in Nokia215
14581,0,"Good and durable,and also has a amazing world for current application"
14629,0,I can not hear well
14637,0,I just lyk it and everything abt it
14670,0,Fully worthy and easly to handle
14685,0,?ap ung yeu cau nghe goi rat tot
14754,0,At first facebook aps openeb but now it had not opened
14757,0, Doesn't support video clips
14779,0,Good for new generation in basic options
14812,0,Memory is to low net speed is also not good very slow very very slow im using only facebook but these app not opening im so embarssing these handset
14852,0,Because the phone cannot accept 2go application
14926,0,Not so good features
14937,0,The phone sucks completely
14970,0,"Not supportive for downloading apps no preloaded appstore and missing a killing feature whats app and need to imrove fb messenger no direct view of photos,music,videos its not likely to other nokia phones so im unhappy with this phone"
14989,0,Karena sya ingin mematikan fesbuk
15062,0,This phone will be work very fast
15067,0,Krn aplikasny lmayan lengkap dgan harga yg mash terjangkau di kalngan mengah ke bwh dan tahan banting
15083,0,I dnt like it
15086,0,Ta?i tro? ch?i ch??m
15131,0,Useful phone bt not in some cases
15134,0,I m not interesting for game
15136,0,I realy dont like this phone
15146,0,Mobile ir good but whatsup is not there and photo can't be zoom
15229,0,Videos can't be played of any quality nd from internet 
15243,0,It's browsing system is bad
15246,0,Nice phone super easy to handle
15258,0,Net speed very slow
15325,0,Kh?ng co? gi? vui
15342,0, Nokia is Nokia
15375,0,Because it's clear sound
15386,0,Because don't played games in set
15412,0,Its easy to use
15429,0,Because this cell phone is somart and seleem
15490,0,Karna saya suka brtman
15587,0,Because not any application(like uc browser) for this phon
15686,0,Because it dont support java that limit its usefullness video formats cant be played opera mini is bad cant support many web pages
15694,0,Nokia 215 music player problem
15704,0,"Poor keypad,no camera feature,lack of internal stroage,most importantly i hate s30"
15704,1,give us s40 phns
15727,0,It is because dowmload is quick
15749,0,This phone is a little piece of shit
15771,0,Mu??n kho?a ma?n hi?nh
15779,0,"Its a nice phone, could be better with whatsapp application "
15852,0,Its very good plz give whatsap aplication
15953,0,This phone is good but not nice 
15953,1, Some times handset is hang
15953,2,bettry backup is not well
16001,0,Because in this phone apps are not downloaded from
16001,1,All features are good
16004,0,This is good phone
16099,0,BeCause so very impressive good excellent excellence
16118,0,It is because i can't browse with 't
16185,0,Xem truc khong duoc
16190,0,Kyun ki games nahi download hote isliye eight score
16216,0,3/10 no uc browser support no whatsapp installing
16230,0,Sms limt is samal
16238,0,"Si sente male, a volte non si riesce a rispondere causa tasto centrale che non funziona e bordino dello stesso troppo alto per dita uomo"
16254,0,I like nokia phones specially smart phones
16254,1, And i have a desire if i command u to make a different nokia phone for me will you made
16254,2, I would you pay money
16258,0,I'd like to change it
16282,0,The apps given to this phone are not running
16334,0,Contacts problem multiple numbers can be saved
16339,0,It's potable nd nice
16401,0,It doesn't have java
16417,0,I dnt lyk d phone
16433,0,Nokia 215 dual sim signal strength is very weak than other mobile at same price range
16433,1,currently i am using airtel
16443,0,I like this phone
16471,0,Fit for newly user of facebook
16529,0,"Please change ur sets,the world so fast,nokia is very low,please change feachers and made so beutiful sets aaps game and many more,best wishes for u"
16563,0,It slow n broswing
16575,0,Untuk menyisipkan no hp ke pesan teks tidak bisa
16575,1, Dan memori pesan tidak banyak
16606,0,Because it is the best phone
16606,1,it's all programme is very fine
16608,0,No any apps supported
16663,0,Any one track this mobile device transmitter no v11
16663,1,"11 ,please tell me how I stop this tracking?"""
16681,0,Becaus it is non muslim compny
16726,0,This phone is easy to use
16735,0,Becouse this handshet not support for whatsapp
16741,0,Beaause of fb massenger
16764,0,The phone can't download 2go application
16766,0,Cant download games we can play only those games present in games and apps
16777,0,Feyazahmuad [PHONE/IMEI NUMBER REMOVED]
16785,0,Its very very good
16811,0,Because of Nokia 215 is a super phone
16838,0,Because gprs feature is tottaly waste most of the time facebook
16881,0,"Karna sangat bagus, cocok untuk semua kalangan, dan tahan lama"
16897,0,Karna bgus dan minimalis
16921,0,Please do not hang my memory
16940,0,It provides me much advantages in cheap price
16941,0,Because it is not good for downloading and interdet works it keep saying failure to connect to the internet
16990,0,Doing all the stuff i nid
17022,0,Because the phone is good
17023,0,This phone is highly appriciated by me
17049,0,We can not play games In this mobile
17050,0,Bc0z the apps are not installed
17051,0,"This  phone  hasnot  Free  ASSASSIN'S  CREED  BROTHERHOOD  game,Free  THE  AVENGERS-THE  MOBILE  GAME  game  and  Free  interesting  games"
17053,0,Phone setting is not proper
17067,0,This is score fisted pointed
17072,0,Karena teman sering sekali mencuri hp kita
17090,0,Phone is very trendy look
17090,1,it will nice if there is wifi
17096,0,Karena simple dan canggih
17097,0,"Paparan skrin hadapan tak cantik, tak b0leh mengubah warna tulisan fon pada skrin hadapan"
17097,1,'seperti n0kia slide C2
17097,2," hanya warna putih, bila gambar latar yang dipilih juga 70% berwarna putih, jam, kalendar,aras bateri lansung tak dapat dilihat dengan jelas"
17097,3," Jangan cuma tinjau, perubahan mesti segera dilakukan"
17097,4, Adakah anda faham
17098,0,Camera not good  memory
17108,0,Bcoz i dn't no the security code othevise evrything is verry nice
17111,0,I like it that why
17138,0,Perfect but no whatsapp
17150,0,It is friendly useable
17176,0,Karena hendfone ini canggih
17185,0,Nokia 215 display brightness is very high
17258,0,Bcoz this device does not support many apps and games
17277,0,Because i like it
17283,0,Because it does not have any good features like wifi
17287,0,T?i r?t hai long khi s? dung NokiA
17312,0,Zoom function not present
17321,0,Karena hp cuma satu
17335,0,There is no Blacklist and Mobile tracker command availible
17338,0,Karna saya tdk mempunyai hp
17391,0,Y because this pn internet contection is poor it is taking so time to dowanload a 5mb sng and much more minus points is there in this phone
17402,0,Tidak bisa download aplikasih
17416,0,Cant instal new games and no free preinstaled
17428,0,Java games can play from this phoen only vxp game
17440,0,There is no privacy
17440,1, When there is a mesages it will read directly in the home screen
17440,2, The s no privacy and secrecy
17488,0,Becous there is mixmum space for sms and that is not good
17501,0,Beacuase you always gaves your messages
17520,0,Karena nokia memang andalan saya dari dulu
17526,0,Easy to use large print
17531,0,Karna banyak yang tanya
17564,0,Madharchood saala kutta kamina
17581,0,Kum se kum 3g to honi chahye thi
17587,0,It is not  good phone
17594,0,There is no option to keep the data connection off and no whatsapp at all
17600,0,Because its charging is very long
17625,0,Acha hai magar is mein uc browser nahi chalta
17647,0,Because of green colour
17653,0,Please send me new app this is my number
17662,0,"Games, youtube and uc browser is not support"
17662,1, And net connection is also  irritating Because not properly download any songs or files
17662,2," But battery is very good"""
17673,0,Blutooth nicht vwauto kompatibel
17731,0,Because whatsapp messenger can't view on this phone
17734,0,Call in a handset mode gives a very low voice!Can't hear properly and clearly
17745,0,For being worse than Nokia
17825,0,Karena sangat berguna untuk saya dan semuanya
17827,0,Ithink god 4your job
17834,0,Saya yakin banget makanya saya kasih skor ini
17853,0,"Karena masih kurang cepat, praktis,"
17863,0,"I complain again about this 215 nokia mobile that, when i open the f"
17863,1,b not open started and phone is off try and try i am fail to open the f
17863,2,b some time later i push the any key of button then started but whenever backlight of mobile is on f
17863,3,"b running to try open when backlight is off, mobile is off then start"
17863,4,"I think this is a major problem in mobile so i dislike, plz dont mind about my feedback"""
17866,0,V??n co?n va?i r??c r??i nho?
17911,0,"I like to be added some more apps call recording, caller block/allow, app minimizing back ground standby"
17927,0,We can use it rofely 2 sims and very easy 2 use
17961,0,"Inbox, sent items, draft etc are not seperated, browsing is not fast and effective"
17970,0,Good internet better camera
17972,0,Mol het leng internet ot ban kam vithi klas open ort ban
17982,0,Kh?ng h?? tr?? java
17993,0,Semplice e ben funzionante
18013,0,It takes long to respond to a touch
18074,0,No app can be downloaded
18084,0,Because the set is completely satisfying my needs
18091,0,Nokia sangat membntu dan memudhkan untk kalangan remaja dan orang tua menggunakan ponsel ini
18091,1, Dalam segi sinyal batrai ataupun kualitas'y sangat brkualitas dan cukup sangat baik
18103,0,Praktycny ?atwy w obs?udze
18108,0,To install new lancher
18130,0,It is a nice budget phone and hope it will be durable
18213,0,This phone support no apps
18214,0,"Name the next flagship as ""Microsoft Lumia Surface 1"" so it would be ""Microsoft LS1"""
18224,0,Sangat mungkin kalau kita mengenal begitu dekat teman/rekan
18268,0,We can get lot of facilities in this phone
18305,0,I like it but last timd phone havea some problems
18316,0,Bntuk nya simple dan ga ribt di saku
18336,0,"Its user friendly, slim, nice dising"
18345,0,2 sim masih java dengan harga android
18363,0,Its not a original nokia mobile
18363,1,windows operating system sucks
18363,2,there is no apps for my model 
18363,3,i like nokia c200 model
18400,0,It would be 10 unless it's like nokia x1 having music player and playlist at the top key
18400,1, And one more is torch turning on 
18400,2, This one is difficult to go back to menu to torch and music player
18400,3, Thanks for helping
18425,0,Because the screen come scratsh very easly
18433,0,Karna gampang di mengerti
18437,0,Youtube not suport  other application also not support
18441,0,Fast in surfing into the internet
18446,0,Because I cant use any apps
18449,0,Nothing is in phone
18475,0,'cause i'm satisfied this mobile
18476,0,The network connection is not working very well
18499,0,Not at all likely
18544,0,Eto ne telefon eto musor
18544,1, U telefona net nechigo intiresni pamit net
18577,0,Why no web browser for nokia 215
18592,0,Its a good phone but would be better if it had a mail client and whatsapp support
18592,1, Its also a bit too light on the pocket else it is a brilliant phone
18592,2, Love the dual Sim feature
18643,0,Because new opera mini is not download in this phone
18680,0,"Less charging capacity, no more space in phone memory"
18717,0,BECAUSE THE PHONE IS COOL AND IT'S LIKE A SMART PHONE AND I ALSO LIKE IT BECAUSE MINE IS COLOUR GREEN
18786,0,Talk volume too low making hearing difficult
18789,0,I found it best and complete mobile
18797,0,Good at a low price
18797,1, But I thing the camara can be improve a little
18817,0,"The cell is fast, slim and soft keypad"
18873,0,Because this is the number 1 brand in the world
18889,0,I think it is personal
18910,0,Because downloaded java games aren't support in this mobile
18910,1, But it is a best mobile for internet
18917,0,Simple and user friendly
18935,0,There is no uc browser and youtube videos is not support
18978,0,Easy to use for anyone
18982,0,Nokia x world no1 bad phone
19017,0,This phone can not take any photo
19022,0,Its processor is slow
19029,0,The phone doesn't have whatsapp
19073,0,Becose sms memory is very low
19074,0,Because i like it
19080,0,It does play downloaded game      
19080,1,i hate this phone
19086,0,"for example when a text msg or a miss call received, there is no option to clear from screen"
19086,1, They can be manually seen and cleared from menu
19127,0,I can't send messages and i cannot move or copy more number of document
19129,0,Because this phone is really compatable and easy to use i can easily connect with social media and do socailaized my self
19160,0,Karna aplikasi meseger tida bisa di pke
19274,0,Nice phone 10 score
19289,0,"It dnt whatsapp ,nd if you download an application it dnt work in it"
19291,0,?t 0 tai game avata
19299,0,I rate this phone 5stars because it deserves
19299,1,"through its calls,sms,features,apps,camera,internet and many more"""
19354,0,Because we could not download games and apps
19376,0,Operamini download manger is crashing in airtel internet
19380,0,I cannot open bing and facebook
19401,0,This handset is awesome in all features but missing the killer feature Whatsapp
19429,0,Vi? ?t 215 it ch?c n?ng l?u tr? it
19458,0,"Idiotycznie skonfigurowany, ikonki bez opisu, obs?uga nie instynktowna, ma?o przyjazny w obs?udze"
19495,0,Operamini download manager not working airtel sim card only
19515,0,No new apps in the app store and no whats app
19537,0,Because images not have zoom option
19538,0,"Because, phone luking better"
19541,0,If their is whatsapp then this is best
19550,0,"Its a easy phone to use,but poor parfomance :typing,(you just can't type fast)you will be typing and the alphabets will be far behind,files management its the worst"
19569,0,Cz phone e onk problm hoy
19569,1,last day hote net e dhukte parsi na
19575,0,It is so good
19631,0,Karna teman saya tidak ada yang baik
19641,0,May rat hay bi loi
19726,0,Because i love the make
19734,0,This phon is easier to use and smart 
19744,0,Whatsapp and games are not working
19774,0,Coz its a good phone
19812,0,I connot downlode any think
19821,0,Why cant we download apps?
19830,0,Pls update more games and apps
19852,0,Sound quality when playing music or radio on headphones or through bluetooth
19865,0,Because i did not like this mobile muchly
19890,0,This phone is pretty much good and working well
19896,0,It's performance is not good
19897,0,"Fb is not good and everything is slow,just wasted my money on this"
19898,0,"Bagus,tapi masih lemot internetnya"
19925,0,Very easy to use
19958,0,Bcoz battery back and very shoft to use
19962,0,Net fast karo ye is mobail par low chal raha h
19975,0,The telephone is very good!
20009,0,Khong co mat khau chan cuoc goi
20013,0,No apps support to this phone
20054,0,Bcoz u can also include a whatsapp with this fb and twitter
20054,1,most of the java phones have whatsapp at a much lower price than this phone
20054,2,so pls try to include whatsapp
20054,3,i beg microsoft team bcoz we people want it
20057,0,Karena sangat mungkin q berpisah dari suami
20061,0,There is no in-built web browser
20061,1, Very slow on loading Facebook app
20061,2, Messenger takes minuits to load contents
20062,0,There are no features like image edit
20071,0,I m havin an issue with cal drops
20111,0,It donot support whats app
20120,0,Vi moi nguoi dung smartphone
20150,0,but i cant see youtube videos
20155,0,There is no zooming system
20155,1, Camera is not to good
20155,2, There is also no multiple marking system
20164,0,"May nay khong kiem tra pham mem,hang thang duoc"
20179,0,But We cant get access to our email !
20235,0,Nadaje sie do otwierania piwa z?om jebany
20247,0,I can't browse anymore
20250,0,Because for 3 months sound not clear(gargarahat) in internal speaker in my nokia [PHONE/IMEI NUMBER REMOVED] l have purchage this on july 2015 kya mai replace kar sakta hoo
20264,0,Vxp file formate mobile not suport all apps
20264,1,not suport email and many thinks
20264,2,My name is hridoy
20264,3,i am from bangladesh
20264,4,i need a job in microsoft
20264,5,because i have no work
20264,6,if you give me job i have a idea for microsoft
20264,7,example when you sell a computer
20264,8,"you give a free game with your computer example:need for speed,farcry, etc for your costomar"
20264,9,how idea is thise
20317,0,Karna mereka isi pulsa ku
20321,0,Bacause it has many useful function as compared to other
20339,0,"Because the phone does not support java and I can't download important things like dictionary, bible and antivirus into it"
20358,0,I really like using this fone
20364,0,Its good mobile phone dual sim
20372,0,Because its simple but amazed me
20430,0,"Coz is not have a whatsaap,3G connections and also it is slow during internet connections"
20447,0,Facebook is not working well
20469,0,It has all the features needed in a phone
20474,0,Not saporting all apps
20493,0,Because we cant play free game
20512,0,Its a handy sturdy phone
20517,0,Phone m jb facebook aap se fb chlate hai to phone hang hota hai
20517,1,Ise behtar krna chahiye
20523,0,Its not user friendly with illitrates
20570,0,No social media apps like 2go messenger and whatsapp
20603,0,Aplikasi internet nya sering trouble dan saya kecewa
20628,0,"Becouse this version Nokia 215 is very limited in mesaging services, eg: it haven't send later function, reduced capacity of mesaging, low battery duration"
20644,0,Ponsel ini sudah tergolong canggih karena sudah dilengkapi facebook
20644,1,masanger dan juga twitter
20653,0,It haven't shortcut menu
20701,0,1-can't search files2-can't search song in music3-copy paste is not given4-can't delete files by marking5-can't download games from other sites
20706,0, 9 b\c no wifi
20711,0,Bcz it satisfy my all needs
20712,0,Tin nh??n l?a ?u??c qu?a i?t
20725,0,"When i download a game, it can't work"
20730,0,Sayangnya hp ini tidak bisa merekan otomatis panggilan masuk atau keluar
20731,0,It is high speed cell
20761,0,Messeges typeing slow this phone and no more messeges capasity
20761,1, Please This bug fix 
20761,2, And relese new os this phone
20764,0,No like phone no game support apps suport uc browser
20836,0,Not so bad but UC BROWSER should be supported
20852,0,Khong ho tro java
20871,0,Nice phone and futurers is very use ful
20883,0,Karena hp ini sangat mudah dipelajari
20916,0,Karena battrai tahan lama dan juga bisa internetan serta harganya juga lebih murah
20969,0,"B,coz it deserv it"
20982,0,"I have lost my security code,Please help me for find my security code"
21058,0,Because there is no system of instaling new software in it
21068,0,Not good no multiple options of tethering
21082,0,In music player we have to search songs from the begning
21082,1, The photos are not zoomed
21083,0,Tai vi khi mua tro choi khong gui ma cho toi
21118,0,Saya ingin ponsel in
21138,0,Simple and has a good batterie
21188,0,Pledse tell why not facbook work
21214,0,Krna gk bisa dowload game gratis
21239,0,Randi ka aulad nokia
21244,0,Bcoz built quality is good
21259,0,Harganya yang relatif dgn fitur yg ckp memuaskan
21331,0,No games bad browser
21336,0,I gave 8 because the internal memory is very small
21336,1, I am not able to use mp3 files as my ringing tone
21336,2, I have memory card in my other phone
21336,3, I can't buy another memory just for ringing tone sake
21336,4, 20MB of internal memory and Bob would have been your uncle
21371,0,Many of the features are not included in this handset
21371,1, For example it couldnot support with nokia pc suite and cant support java games and the famous browser called ucbrowser
21371,2, Very bad things compare with the previous models of nokia mobile
21371,3, I am sorry to say this and dont mistake me
21371,4, Because i only trust and telling that nokia is the only quality mobile compare within any other mobile company
21371,5," User friendly, etc"
21371,6, But this handset cheated me
21385,0,Because it does'nt support whatsapp
21408,0,I want some new app
21420,0,I like this phone
21425,0,"Excllent speaker, contact memoray 1000contacts could be saved"
21432,0,Loa rat kem va camera mo
21453,0,Gja trj dt lun dj kem chat luong
21500,0,The volume automatically decreases
21500,1, Is this a bug of this phone? That is why gave 4
21502,0,Facebook app doesn't work
21511,0,"Hi, it has not enoughf space for sms, and there is no setup to use the memory card insted of the internal one, also it is not easy to choose number to send a sms,"
21516,0,Because it cant connect with internet
21529,0,"Karena hp ini sangat baik untuk saya gunakan, sama halnya dengan android dan hp lainnya yang memunculkan pemberitahuan langsung ke hp ini jika ada pemberitahuan dari social media misalnya facebook-an dll"
21529,1," Pokoknya hp ini nyaman untuk saya gunakan masing-masing memiliki kelebihan dari hp lainnya"""
21618,0,"Tik 1-nas ? t?lefon? ?vestas ?aidimas veikiantis,kiti 16-ka neveikia"
21665,0,No updates are available thats why
21673,0,The worst problem of this phone that it doesn't have Java
21673,1, The included opera mini can not download all files
21673,2, I cant visit any page larger than 350 kb
21673,3, And there's more problems
21676,0,I like this phne
21676,1,  this phne give for me help
21681,0,"Karena tidak bisa dizoom, kamera masih kecil, saat ada pesan di menu tidak bisa dibuka , dan lain-lain"
21691,0,It's simple and smart mobile phone
21699,0,"Karna tadi sy krm sms ke luar negeri gagal,kata operator simpati hp nya pak dipengaturan"
21711,0,MOBILE GPRS IS TOO SLOW
21727,0,Bluetooth nie dziala z zestawem glosnomowiacym
21755,0,"Its sample , convinent, cheaper and its battery charge is more than others"
21837,0,There is lack of loan calculator
21842,0,Incoming call slow no adjustment
21851,0,Because it worth it
21877,0,It is nice and helpfull
21878,0,"Ne chce se pripojit do pocitacu, ne m?ze procist SMS z inih jazuky"
21893,0,Karena teman bisa mencuri barang kita
21902,0,Karna nmr 10 adalah angka paling tinggi dr angka kecil
21998,0,User friendly and compact
22071,0,It dont have flight profile
22091,0,Karna sy sangat membutukannya untk alat komunikasih
22128,0,Is very good phone
22186,0,Karna saya dapat berkominikasi kepada keluarga saya
22192,0,Easy to understand good performence
22203,0,Because i satisfied use this phone
22211,0,Please give other apps
22220,0,Beause the phone is a long lasting fone
22223,0,Not long lasting battery
22225,0,"Khi toi co thoi gian,dip gap ban be moi gioi thieu dc"
22243,0,Just bought the phone this year and is now having problem
22273,0,Because there is no inbox
22291,0,Every Nokia Phones are desirable for various needs
22307,0,Call recording option and whatsapp are missing?
22315,0,7 - vyhouje mym potrebam
22358,0,Dien thoai lumia 430 man hinh 4 in gia 1
22358,1,000 ma pin lai co 1
22358,2,500 Mah lai mau het pin dung la do te can tang dung luong pin len 1
22358,3,800 Mah tro len va sieu tiet kiem pin khi ket noi 3G lien tuc de tot hon mua nhieu hon voi gia re hon cho diem cao hon
22370,0,2  GB  DATA  Free
22412,0,Lite weight easy to oprate
22449,0,Camera quality is very very bad
22449,1,But still more features
22459,0,I Like This Mobile But Have Some Poblems
